School_Number,Classroom_Number,Time_Intervals,Date,Time ,Season ,Mode,Floor,Room_Orientation,Occupant_Num,TypeOfActivity,JustOccupiedOrnot,FillingQ,Temperature_Operative,TcomfortCENMode,Lower_Margin,MetabolicRate,Weight,Height,BodySurfaceArea,NumberOfStudents,NumOfStudentsDrinking,NumOfStudentsFanning,WithoutJumperOrCardigan,ClassroomArea,ClassroomHeight,ClassroomVolume,DepthtoHeightRatio,OpenningToClassroomArea,WindowAreatoClassroomRatio,TypeOfWindow,TypeofBlindShade,NumberofOperableBlindsShades,TypeofInternalDoor,VentilationType,VentilationFan,AreaOfOperableWindows2,TotalOperableAreas,AreaOfNonOperableWindow,AreaofDoorGlazing,TotalAreaofGlazing,NumberofOperableWindows,WindowGlazing,TypeOfWindowOperation,MinimumHeightOfOperableWindowSill,OpeningToWallRatio,PercentOfOpenWindow,AreaofOpenWindows,AreaofDoorOpen,TotalOpenArea,AreaofExteriorDoorOpening,AreaOfOperableWindows,TotalOperableArea,PercentOfOpenAreas,NumberofSlightlyOpenLargeWindows,NumberoffullyOpenSmallWindows,NumberofSlightlyOpenSamallWindows,NumberofOpenSmallWindows,TotalnumberOfOpenWindows,TotalNumberofWindowAdjustment,ReasonForAdjustment2,WhoDidAdjustment,BlindState,PercentOfClosedBlinds,ReasonForAdjustment,TotalNumberofBlindAdjustment,WhoDidAdjustment2,ExteriorShade,InteriorDoorState,ReasonForAdjustment3,WhoDidAdjustment3,ExteriorDoorState,ReasonForAdjustment5,WhoDidAdjustment5,StateOfConnectingDoor,HeatingSystem,FanOrCoolingSystem,ReasonForAdjustment4,WhoDidAdjustment4,Lights,Temperature_Air,Temperature_Radiant,Temperature_Operative,Temperature_Outdoor_Mean,Air_Speed,Relative_Humidity,CO2,CO2_Exterior,Temperature_Air_Outdoor,Relative_Humidity_Outdoor,Air_Speed_Outdoor,RainOrSnow,K,VCO2,Gpcm3s,GequalsnGp,GeForAdults,TotalGe,OccupantDensitym2,OccupantDensitym3,TcomfortG,TcomfortCENTrm,UpperMargin
5,5.17,5.27,1/18/2018,11:50:00,3,2,2,6,1,1,1,2,20.75,23.17,21.17,58,31.5,138.5,1.1,26,0,0,3,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20.5,21,20.75,6.34,0.017,37.4, ,420,5.1,82,1.7,2,10.160,12.091,3.385,88.019,11.600,99.619,2.115,5.288,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,12:00:00,3,2,2,6,1,1,1,2,21.15,23.17,21.17,58,31.5,138.5,1.1,26,0,0,3,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21,21.3,21.15,6.34,0.003,37, ,420,5.4,80,1.7,2,10.174,12.107,3.390,88.139,11.600,99.739,2.115,5.288,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,12:10:00,3,2,2,6,1,1,1,1,21.6,23.17,21.17,58,31.5,138.5,1.1,26,0,0,3,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21.5,21.7,21.6,6.34,0.013,36.2, ,420,5.6,79,1.7,2,10.189,12.125,3.395,88.274,11.600,99.874,2.115,5.288,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,11:20:00,3,2,2,6,4,3,2,2,20.6,23.17,21.17,0,31.5,138.5,1.1,0, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,44,2.51,0,2.51,0,5.7,5.7,44,2,0,1,1,3,3,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21,20.2,20.6,6.34,0.039,33.7, ,420,4.1,85,0.8,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,11:30:00,3,2,2,6,4,3,2,2,19.7,23.17,21.17,0,31.5,138.5,1.1,0, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,3,5,1,1,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20.5,18.9,19.7,6.34,0.018,34.1, ,420,4.4,85,0.8,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,10:40:00,3,2,2,6,6,3,2,2,21.4,23.17,21.17,0,31.5,138.5,1.1,0, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,1,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21.5,21.3,21.4,6.34,0.011,35.3, ,420,3.3,88,0.8,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,10:50:00,3,2,2,6,6,3,2,2,20.85,23.17,21.17,0,31.5,138.5,1.1,0, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,1,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21,20.7,20.85,6.34,0.003,33.8, ,420,3.5,87,0.8,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,21.49,23.17,25.17
5,5.17,5.27,1/18/2018,11:00:00,3,2,2,6,6,3,2,2,20.7,23.17,21.17,0,31.5,138.5,1.1,0, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,1,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21,20.4,20.7,6.34,0.006,32.6, ,420,3.7,87,0.8,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,21.49,23.17,25.17
5,5.17,5.28,1/18/2018,12:20:00,3,2,2,6,1,1,1,2,21.65,23.17,21.17,58,31.5,138.5,1.1,28,1,0,3,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21.5,21.8,21.65,6.34,0.006,36, ,420,5.7,78,2.5,2,10.191,12.128,3.396,95.080,11.600,106.680,1.964,4.911,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,12:30:00,3,2,2,6,1,2,1,2,21.6,23.17,21.17,79,31.5,138.5,1.1,4,0,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21.5,21.7,21.6,6.34,0.016,34.7, ,420,5.9,78,1.7,2,13.879,16.516,4.624,18.498,11.600,30.098,13.750,34.375,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,12:40:00,3,2,2,6,1,2,1,2,21.5,23.17,21.17,79,31.5,138.5,1.1,8,1,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,2,1,1,3,5,6,3,1,6,3,6,1,21.5,21.5,21.5,6.34,0.042,32.8, ,420,6.3,77,0.8,2,13.874,16.510,4.623,36.983,11.600,48.583,6.875,17.188,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,12:50:00,3,2,2,6,1,2,1,2,21.4,23.17,21.17,79,31.5,138.5,1.1,7,0,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,1,6,3,6,1,21.5,21.3,21.4,6.34,0.017,33.8, ,420,6.2,76,1.7,2,13.869,16.505,4.621,32.349,11.600,43.949,7.857,19.643,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,13:00:00,3,2,2,6,1,2,1,2,21.45,23.17,21.17,79,31.5,138.5,1.1,5,1,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,1,6,3,6,1,21.5,21.4,21.45,6.34,0.041,33, ,420,6.4,76,1.7,2,13.872,16.507,4.622,23.110,11.600,34.710,11.000,27.500,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,13:10:00,3,2,2,6,1,2,1,2,21.55,23.17,21.17,79,31.5,138.5,1.1,5,1,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,1,6,3,6,1,21.5,21.6,21.55,6.34,0.022,32.6, ,420,6.7,74,0.8,2,13.876,16.513,4.624,23.118,11.600,34.718,11.000,27.500,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,13:20:00,3,2,2,6,1,1,1,2,21.4,23.17,21.17,58,31.5,138.5,1.1,29,15,0,2,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,5,7,6,5,0,3,0,6,2,1,4,2,3,5,6,3,1,6,3,6,1,21.5,21.3,21.4,6.34,0.004,33.2, ,420,6.5,75,2.5,2,10.183,12.117,3.393,98.392,11.600,109.992,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,13:30:00,3,2,2,6,1,1,1,2,21.25,23.17,21.17,58,31.5,138.5,1.1,29,0,0,2,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,1,6,1,5,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21.5,21,21.25,6.34,0.064,32.8, ,420,6.7,74,1.7,2,10.177,12.111,3.391,98.342,11.600,109.942,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,13:40:00,3,2,2,6,1,1,1,2,19.85,23.17,21.17,58,31.5,138.5,1.1,29,0,0,2,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,6,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20.5,19.2,19.85,6.34,0.021,32.7, ,420,6.7,74,2.5,2,10.129,12.053,3.375,97.874,11.600,109.474,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,13:50:00,3,2,2,6,1,1,1,2,19.45,23.17,21.17,58,31.5,138.5,1.1,29,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,6,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20,18.9,19.45,6.34,0.054,33.7, ,420,6.7,73,1.7,2,10.115,12.037,3.370,97.740,11.600,109.340,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,14:00:00,3,2,2,6,1,1,1,2,18.95,23.17,21.17,58,31.5,138.5,1.1,29,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,6,7,6,5,0,3,0,6,2,2,1,5,3,5,6,3,1,6,3,6,1,19.5,18.4,18.95,6.34,0.017,33.6, ,420,6.4,73,2.5,2,10.098,12.016,3.365,97.573,11.600,109.173,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,14:10:00,3,2,2,6,1,1,1,2,19.2,23.17,21.17,58,31.5,138.5,1.1,29,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,6,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,1,6,3,6,1,19.5,18.9,19.2,6.34,0.006,33.3, ,420,6.4,73,2.5,2,10.106,12.027,3.367,97.657,11.600,109.257,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,14:20:00,3,2,2,6,1,1,1,2,19,23.17,21.17,58,31.5,138.5,1.1,29,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,6,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,1,6,3,6,1,19,19,19,6.34,0.02,32.8, ,420,6.3,73,2.5,2,10.100,12.018,3.365,97.590,11.600,109.190,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,14:30:00,3,2,2,6,1,1,1,2,19.1,23.17,21.17,58,31.5,138.5,1.1,29,0,0,2,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,7,1,6,5,0,3,0,6,2,1,3,2,3,5,6,3,1,6,3,6,1,19,19.2,19.1,6.34,0.005,33.7, ,420,6.2,73,1.7,2,10.103,12.023,3.366,97.623,11.600,109.223,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,14:40:00,3,2,2,6,1,1,1,2,19.95,23.17,21.17,58,31.5,138.5,1.1,29,0,0,2,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,7,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,19.5,20.4,19.95,6.34,0.01,33.2, ,420,6.2,73,2.5,2,10.132,12.058,3.376,97.908,11.600,109.508,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,14:50:00,3,2,2,6,1,1,1,2,20.35,23.17,21.17,58,31.5,138.5,1.1,29,0,0,2,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,7,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20,20.7,20.35,6.34,0.002,32.7, ,420,6.2,73,1.7,2,10.146,12.074,3.381,98.041,11.600,109.641,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,15:00:00,3,2,2,6,1,1,1,1,20.7,23.17,21.17,58,31.5,138.5,1.1,29,0,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,38,2.17,0,2.17,0,5.7,5.7,38,1,0,0,0,2,7,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20.5,20.9,20.7,6.34,0.001,32.7, ,420,6.3,74,1.7,2,10.158,12.088,3.385,98.158,11.600,109.758,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,15:10:00,3,2,2,6,1,2,1,2,20.7,23.17,21.17,79,31.5,138.5,1.1,29,1,0,0,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,2,8,1,2,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,20.5,20.9,20.7,6.34,0.007,33.1, ,420,6.1,74,1.7,2,13.836,16.465,4.610,133.698,11.600,145.298,1.897,4.741,21.37,23.17,25.17
5,5.17,5.28,1/18/2018,15:20:00,3,2,2,6,7,3,2,2,21.2,23.17,21.17,0,31.5,138.5,1.1,0, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,4.4,0,10.1,8,2,1,0.5,30,19,1.08,0,1.08,0,5.7,5.7,19,1,0,0,0,1,8,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,1,6,3,6,1,21,21.4,21.2,6.34,0.017,34.2, ,420,5.9,75,1.7,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,21.37,23.17,25.17
5,5.18,5.29,1/18/2018,08:40:00,3,2,2,12,1,2,1,2,17.85,23.11,21.11,79,31.5,138.5,1.1,8, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17,18.7,17.85,5.7,0.039,42.6,727.314,420,5.4,84,2.5,1,13.702,16.306,4.566,36.524,11.600,48.124,6.875,17.188,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,08:50:00,3,2,2,12,1,2,1,2,17.95,23.11,21.11,79,31.5,138.5,1.1,10, , , ,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17,18.9,17.95,5.7,0.058,43.6,936.721,420,5.3,84,2.5,1,13.707,16.311,4.567,45.671,11.600,57.271,5.500,13.750,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,11:30:00,3,2,2,12,1,1,1,1,18.9,23.11,21.11,58,31.5,138.5,1.1,27,0,0,3,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,20.3,18.9,5.7,0.003,34.5,1068.562,420,5.2,74,3.5,2,10.096,12.014,3.364,90.829,11.600,102.429,2.037,5.093,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,09:00:00,3,2,2,12,1,1,1,2,18.15,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17,19.3,18.15,5.7,0.001,43.1,1093.546,420,5.3,83,2.5,2,10.070,11.983,3.355,67.108,11.600,78.708,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,09:10:00,3,2,2,12,1,1,1,2,18.3,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,1,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17,19.6,18.3,5.7,0.032,42.6,1218.314,420,5.3,82,2.5,2,10.075,11.990,3.357,67.142,11.600,78.742,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,09:30:00,3,2,2,12,1,1,1,2,18.8,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,20.1,18.8,5.7,0.007,40.1,1239.762,420,5.4,79,3.5,2,10.093,12.010,3.363,67.257,11.600,78.857,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,09:40:00,3,2,2,12,1,1,1,2,18.9,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,20.3,18.9,5.7,0.069,39.9,1246.143,420,5.5,78,3.5,2,10.096,12.014,3.364,67.280,11.600,78.880,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,09:20:00,3,2,2,12,1,1,1,2,18.65,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,19.8,18.65,5.7,0,41.7,1273.895,420,5.4,80,2.5,2,10.087,12.004,3.361,67.223,11.600,78.823,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,09:50:00,3,2,2,12,1,1,1,2,19.05,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,20.6,19.05,5.7,0.012,39,1359.303,420,5.6,77,4.3,2,10.101,12.021,3.366,67.315,11.600,78.915,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,11:20:00,3,2,2,12,1,1,1,2,19.55,23.11,21.11,58,31.5,138.5,1.1,27,0,0,3,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,18,21.1,19.55,5.7,0.013,36.3,1372.602,420,5.3,75,2.5,2,10.119,12.041,3.372,91.031,11.600,102.631,2.037,5.093,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,10:00:00,3,2,2,12,1,1,1,2,19.2,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,20.9,19.2,5.7,0.045,38.6,1387.285,420,5.4,76,3.5,2,10.106,12.027,3.367,67.350,11.600,78.950,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,10:10:00,3,2,2,12,1,1,1,2,19.25,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,21,19.25,5.7,0,38,1398.97,420,5.5,78,1.7,2,10.108,12.029,3.368,67.361,11.600,78.961,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,11:10:00,3,2,2,12,1,1,1,2,19.65,23.11,21.11,58,31.5,138.5,1.1,27,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,18,21.3,19.65,5.7,0.004,36.4,1415.729,420,5.3,75,2.5,2,10.122,12.045,3.373,91.062,11.600,102.662,2.037,5.093,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,10:20:00,3,2,2,12,1,1,1,2,19.4,23.11,21.11,58,31.5,138.5,1.1,20,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,21.3,19.4,5.7,0.014,38.4,1551.798,420,5.5,78,1.7,2,10.113,12.035,3.370,67.396,11.600,78.996,2.750,6.875,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,11:00:00,3,2,2,12,1,1,1,2,19.7,23.11,21.11,58,31.5,138.5,1.1,27,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,18,21.4,19.7,5.7,0.017,37.6,1573.092,420,5.2,76,2.5,2,10.124,12.047,3.373,91.078,11.600,102.678,2.037,5.093,19.48,23.11,25.11
5,5.18,5.29,1/18/2018,10:30:00,3,2,2,12,1,1,1,2,19.4,23.11,21.11,58,31.5,138.5,1.1,27,0,0,1,55,2.5,137.5,2.8,10.36,10.36,2,1,2,1,4,2,5.7,5.7,8.4,0,14.5,8,2,1,0.5,30,13,0.74,0,0.74,0,5.7,5.7,13,0,0,2,2,2,2,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,1,6,3,6,1,17.5,21.3,19.4,5.7,0.041,38.1,1581.625,420,5.4,75,3.5,2,10.113,12.035,3.370,90.984,11.600,102.584,2.037,5.093,19.48,23.11,25.11
